iter	RMSE
9446	20995.53547
9447	20995.31848
9448	20995.18024
9449	20994.63965
9450	20994.24993
9451	20994.18519
9452	20994.12136
9453	20992.68098
9454	20992.55624
9455	20992.05181
9456	20990.73162
9457	20990.67022
9458	20989.84722
9459	20989.7686
9460	20989.69909
9461	20989.54372
9462	20987.76508
9463	20987.70171
9464	20985.80927
9465	20985.17335
9466	20984.78343
9467	20984.71503
9468	20984.6492
9469	20984.51089
9470	20984.44734
9471	20983.6263
9472	20983.55164
9473	20983.48967
9474	20982.55292
9475	20982.47826
9476	20980.45814
9477	20978.75209
9478	20977.74715
9479	20977.44416
9480	20976.41175
9481	20976.19595
9482	20976.12057
9483	20975.74168
9484	20975.55281
9485	20972.86903
9486	20972.72811
9487	20972.57833
9488	20972.50095
9489	20972.42506
9490	20972.35776
9491	20971.93976
9492	20971.86478
9493	20971.80175
9494	20971.66095
9495	20971.28218
9496	20971.21551
9497	20969.98424
9498	20969.92392
9499	20969.72407
9500	20969.26632
9501	20969.20343
9502	20967.84558
9503	20967.63684
9504	20967.57458
9505	20967.1569
9506	20967.08922
9507	20966.88962
9508	20966.66473
9509	20963.97814
9510	20963.76964
9511	20963.69248
9512	20963.63215
9513	20963.56472
9514	20960.29622
9515	20960.23461
9516	20960.16873
9517	20958.24023
9518	20958.17866
9519	20957.79063
9520	20957.4294
9521	20956.49704
9522	20956.30922
9523	20956.24604
9524	20955.78937
9525	20955.18163
9526	20955.04655
9527	20954.56953
9528	20953.28384
9529	20952.83746
9530	20952.46136
9531	20951.96051
9532	20951.89778
9533	20951.79469
9534	20949.35063
9535	20949.28738
9536	20949.09138
9537	20947.09737
9538	20946.90091
9539	20945.75922
9540	20945.60514
9541	20945.54251
9542	20944.93133
9543	20944.85687
9544	20943.11424
9545	20941.11968
9546	20940.96572
9547	20939.59755
9548	20939.11598
9549	20938.96972
9550	20938.59658
9551	20938.26221
9552	20938.19599
9553	20937.86185
9554	20937.68177
9555	20937.48353
9556	20937.32995
9557	20936.72445
9558	20936.22511
9559	20936.14492
9560	20933.86509
9561	20933.4495
9562	20933.3871
9563	20933.05842
9564	20932.99817
9565	20931.05064
9566	20929.17644
9567	20929.02895
9568	20928.89307
9569	20926.57276
9570	20926.51027
9571	20926.06572
9572	20925.99684
9573	20925.92272
9574	20925.85624
9575	20925.64913
9576	20925.58929
9577	20924.6845
9578	20924.62239
9579	20922.79988
9580	20922.64661
9581	20922.50834
9582	20919.17607
9583	20916.03841
9584	20915.97844
9585	20915.91238
9586	20915.71489
9587	20915.50825
9588	20915.01055
9589	20914.34248
9590	20914.15537
9591	20914.09282
9592	20913.94602
9593	20912.6251
9594	20912.43742
9595	20912.28468
9596	20912.13797
9597	20912.00014
9598	20911.81433
9599	20911.42885
9600	20911.11589
9601	20910.48681
9602	20909.99005
9603	20909.57606
9604	20909.49951
9605	20909.24078
9606	20909.10388
9607	20909.03829
9608	20908.90143
9609	20908.70467
9610	20907.49982
9611	20907.01363
9612	20906.95155
9613	20905.70155
9614	20905.39692
9615	20905.20028
9616	20905.12415
9617	20904.86567
9618	20904.50346
9619	20901.82939
9620	20901.67703
9621	20901.41899
9622	20900.40813
9623	20900.34312
9624	20899.84731
9625	20899.51731
9626	20899.21004
9627	20899.14907
9628	20899.08423
9629	20898.47127
9630	20898.28666
9631	20898.09049
9632	20897.48348
9633	20895.33872
9634	20895.0812
9635	20895.00576
9636	20893.05662
9637	20892.87889
9638	20892.38372
9639	20891.88505
9640	20887.95669
9641	20887.89157
9642	20887.59591
9643	20887.39789
9644	20886.78723
9645	20886.30249
9646	20885.49205
9647	20885.29623
9648	20882.54499
9649	20880.19317
9650	20880.06496
9651	20879.99103
9652	20879.91508
9653	20879.7715
9654	20879.71058
9655	20876.86221
9656	20874.90543
9657	20874.8301
9658	20874.44773
9659	20874.38522
9660	20873.57561
9661	20872.78041
9662	20872.62884
9663	20872.4828
9664	20872.41367
9665	20871.92461
9666	20868.59015
9667	20868.43876
9668	20867.81743
9669	20867.74247
9670	20866.01093
9671	20863.44801
9672	20863.15182
9673	20863.01616
9674	20862.8648
9675	20862.71349
9676	20862.56221
9677	20862.35195
9678	20862.04679
9679	20860.85608
9680	20860.79604
9681	20860.42798
9682	20857.68561
9683	20857.6178
9684	20857.12561
9685	20856.83002
9686	20856.39556
9687	20854.50553
9688	20854.30169
9689	20853.99795
9690	20853.61735
9691	20853.55523
9692	20853.41963
9693	20853.28454
9694	20853.19537
9695	20852.94023
9696	20852.87504
9697	20851.72792
9698	20851.2366
9699	20850.34804
9700	20846.6769
9701	20845.89358
9702	20844.77083
9703	20844.62847
9704	20844.56903
9705	20844.50698
9706	20843.91291
9707	20843.48264
9708	20843.32875
9709	20842.96068
9710	20842.34291
9711	20842.15998
9712	20841.95675
9713	20841.78149
9714	20841.72046
9715	20841.39443
9716	20841.32892
9717	20841.17841
9718	20841.10278
9719	20838.78455
9720	20838.72317
9721	20838.58571
9722	20838.11698
9723	20837.01412
9724	20836.87952
9725	20836.74639
9726	20836.56436
9727	20836.48928
9728	20836.02918
9729	20832.72136
9730	20832.41544
9731	20832.22195
9732	20832.1528
9733	20831.66351
9734	20830.70483
9735	20830.62979
9736	20830.47967
9737	20830.03682
9738	20829.45848
9739	20829.27697
9740	20828.98696
9741	20828.50877
9742	20828.1847
9743	20827.88074
9744	20827.82151
9745	20824.51216
9746	20822.49463
9747	20822.35123
9748	20821.8634
9749	20821.7222
9750	20821.43256
9751	20821.12837
9752	20820.95031
9753	20820.87478
9754	20820.74279
9755	20820.2657
9756	20818.28462
9757	20818.21025
9758	20818.01776
9759	20817.86516
9760	20816.7681
9761	20816.70844
9762	20816.58051
9763	20816.52039
9764	20816.19741
9765	20815.81974
9766	20814.72666
9767	20813.95938
9768	20813.48269
9769	20811.88179
9770	20811.74853
9771	20811.68973
9772	20811.09891
9773	20811.04016
9774	20810.58629
9775	20810.45539
9776	20809.979
9777	20809.90597
9778	20809.82982
9779	20806.6396
9780	20806.20672
9781	20804.74586
9782	20804.11378
9783	20803.94129
9784	20803.14114
9785	20803.08249
9786	20803.01814
9787	20802.95932
9788	20802.90064
9789	20802.31233
9790	20800.67577
9791	20800.39533
9792	20800.10772
9793	20797.85747
9794	20796.87256
9795	20796.68216
9796	20796.61837
9797	20796.25896
9798	20796.10992
9799	20793.218
9800	20792.84181
9801	20790.96167
9802	20790.89944
9803	20790.8391
9804	20790.64528
9805	20789.3208
9806	20789.17472
9807	20789.11513
9808	20788.51645
9809	20786.18562
9810	20786.04433
9811	20785.7574
9812	20785.6979
9813	20783.55206
9814	20783.41953
9815	20782.21218
9816	20782.07972
9817	20781.792
9818	20778.8947
9819	20778.57358
9820	20778.47527
9821	20776.76329
9822	20776.6208
9823	20776.55731
9824	20776.48937
9825	20776.34693
9826	20776.19815
9827	20776.12538
9828	20774.42162
9829	20773.66865
9830	20773.6088
9831	20773.47619
9832	20773.40298
9833	20773.27326
9834	20772.32509
9835	20771.31513
9836	20771.24156
9837	20770.75759
9838	20770.46994
9839	20770.28042
9840	20769.90518
9841	20769.84544
9842	20769.71971
9843	20769.39936
9844	20769.34021
9845	20769.28042
9846	20767.40367
9847	20767.34604
9848	20767.22784
9849	20766.47616
9850	20766.04213
9851	20765.96397
9852	20765.90643
9853	20762.68232
9854	20762.53688
9855	20762.25968
9856	20760.69416
9857	20760.62111
9858	20760.43769
9859	20760.28943
9860	20759.02844
9861	20757.32805
9862	20757.20079
9863	20757.14111
9864	20756.76654
9865	20756.44725
9866	20756.16099
9867	20754.84897
9868	20754.64957
9869	20753.3449
9870	20753.12907
9871	20752.87999
9872	20752.8202
9873	20752.68871
9874	20752.29773
9875	20751.93994
9876	20749.17547
9877	20747.4894
9878	20747.42534
9879	20744.16702
9880	20744.01914
9881	20743.64539
9882	20743.39693
9883	20742.91542
9884	20742.16718
9885	20742.08903
9886	20741.95928
9887	20741.87477
9888	20741.50145
9889	20741.4016
9890	20740.50724
9891	20740.44214
9892	20740.26263
9893	20740.13075
9894	20740.07113
9895	20740.01347
9896	20736.60351
9897	20736.47786
9898	20736.2886
9899	20735.84799
9900	20735.78365
9901	20735.72454
9902	20735.65079
9903	20735.50327
9904	20735.37246
9905	20734.30639
9906	20731.78918
9907	20731.47187
9908	20730.92686
9909	20730.85449
9910	20730.65631
9911	20727.80941
9912	20727.42007
9913	20727.36231
9914	20727.26964
9915	20726.87163
9916	20726.06761
9917	20726.00749
9918	20725.87572
9919	20725.01736
9920	20724.77015
9921	20724.64238
9922	20724.28966
9923	20723.81023
9924	20720.50927
9925	20720.38034
9926	20719.90541
9927	20719.42625
9928	20719.25023
9929	20718.82076
9930	20718.23875
9931	20717.88658
9932	20717.57084
9933	20717.21403
9934	20716.93153
9935	20716.65765
9936	20716.33008
9937	20716.18849
9938	20715.74215
9939	20714.05428
9940	20713.66942
9941	20713.53224
9942	20712.93999
9943	20711.64156
9944	20711.50131
9945	20710.20673
9946	20710.03279
9947	20709.97563
9948	20709.55563
9949	20709.18656
9950	20709.01129
9951	20708.53388
9952	20706.02695
9953	20705.90117
9954	20705.60459
9955	20705.29036
9956	20705.23252
9957	20705.11736
9958	20704.18162
9959	20703.72523
9960	20703.43454
9961	20703.29692
9962	20703.12357
9963	20703.06485
9964	20702.7677
9965	20700.98649
9966	20700.79895
9967	20700.671
9968	20700.52456
9969	20700.32789
9970	20700.13128
9971	20699.98494
9972	20699.92638
9973	20698.36936
9974	20697.89325
9975	20697.70602
9976	20697.63988
9977	20697.56884
9978	20697.09293
9979	20697.02061
9980	20696.8916
9981	20695.9289
9982	20695.79997
9983	20694.84429
9984	20693.46209
9985	20693.39849
9986	20693.28598
9987	20692.06544
9988	20692.00502
9989	20691.52984
9990	20691.3839
9991	20691.07121
9992	20690.92532
9993	20690.86333
9994	20690.42863
9995	20690.05886
9996	20689.88449
9997	20689.74514
9998	20689.67469
9999	20688.53167
